fdc_id,food_name,category,subcategory,calories,protein,carbs,fat,fiber,iron,calcium,vitB12,vitD,zinc,sodium,potassium,magnesium,is_vegan,is_vegetarian,is_pescatarian,contains_gluten,contains_dairy,contains_eggs,contains_tree_nuts,contains_shellfish,contains_soy,contains_fish,contains_peanuts,fodmap_status,gerd_safe,gi_index,source
100197,Barley (Boiled),grain,grain,311.5,11.0,64.7,2.0,16.4,3.6,33.0,0.0,0.0,2.8,12.0,452.0,133.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,1.0,28.0,synthetic
100198,Barley (Roasted),grain,grain,343.4,12.1,71.3,2.2,16.4,3.6,33.0,0.0,0.0,2.8,12.0,452.0,133.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,1.0,28.0,synthetic
100199,Barley (Sauteed),grain,grain,343.4,12.1,71.3,7.2,16.4,3.6,33.0,0.0,0.0,2.8,12.0,452.0,133.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,1.0,28.0,synthetic
100200,Barley (Stir-fried),grain,grain,339.8,12.0,70.6,10.2,16.4,3.6,33.0,0.0,0.0,2.8,12.0,452.0,133.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,1.0,28.0,synthetic
100201,Barley (150g serving),grain,grain,531.0,18.75,110.25,3.45,25.95,5.4,49.5,0.0,0.0,4.2,18.0,678.0,199.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,1.0,28.0,synthetic
100202,Barley (200g serving),grain,grain,708.0,25.0,147.0,4.6,34.6,7.2,66.0,0.0,0.0,5.6,24.0,904.0,266.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,1.0,28.0,synthetic
100203,Barley (75g serving),grain,grain,265.5,9.38,55.12,1.72,12.98,2.7,24.75,0.0,0.0,2.1,9.0,339.0,99.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,1.0,28.0,synthetic
100204,Barley (50g serving),grain,grain,177.0,6.25,36.75,1.15,8.65,1.8,16.5,0.0,0.0,1.4,6.0,226.0,66.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high,1.0,28.0,synthetic
100205,Rice Cakes,grain,grain,387.0,8.2,81.5,2.8,2.9,0.9,15.0,0.0,0.0,1.1,307.0,100.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100206,Rice Cakes (Grilled),grain,grain,367.6,7.8,77.4,2.7,2.8,0.9,15.0,0.0,0.0,1.1,307.0,100.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100207,Rice Cakes (Baked),grain,grain,367.6,7.8,77.4,2.7,2.8,0.9,15.0,0.0,0.0,1.1,307.0,100.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100208,Rice Cakes (Steamed),grain,grain,348.3,7.4,73.4,2.5,2.8,0.9,15.0,0.0,0.0,1.1,307.0,100.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100209,Rice Cakes (Boiled),grain,grain,340.6,7.2,71.7,2.5,2.8,0.9,15.0,0.0,0.0,1.1,307.0,100.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100210,Rice Cakes (Roasted),grain,grain,375.4,8.0,79.1,2.7,2.8,0.9,15.0,0.0,0.0,1.1,307.0,100.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100211,Rice Cakes (Sauteed),grain,grain,375.4,8.0,79.1,7.7,2.8,0.9,15.0,0.0,0.0,1.1,307.0,100.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100212,Rice Cakes (Stir-fried),grain,grain,371.5,7.9,78.2,10.7,2.8,0.9,15.0,0.0,0.0,1.1,307.0,100.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100213,Rice Cakes (150g serving),grain,grain,580.5,12.3,122.25,4.2,4.35,1.35,22.5,0.0,0.0,1.65,460.5,150.0,40.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100214,Rice Cakes (200g serving),grain,grain,774.0,16.4,163.0,5.6,5.8,1.8,30.0,0.0,0.0,2.2,614.0,200.0,54.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100215,Rice Cakes (75g serving),grain,grain,290.25,6.15,61.12,2.1,2.17,0.68,11.25,0.0,0.0,0.83,230.25,75.0,20.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100216,Rice Cakes (50g serving),grain,grain,193.5,4.1,40.75,1.4,1.45,0.45,7.5,0.0,0.0,0.55,153.5,50.0,13.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,82.0,synthetic
100217,Chicken Breast (Raw),protein,poultry,114.0,23.0,0.0,2.7,0.0,0.5,11.0,0.3,0.1,0.9,74.0,256.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100218,Chicken Breast (Raw) (Grilled),protein,poultry,108.3,21.8,0.0,2.6,0.0,0.5,11.0,0.3,0.1,0.9,74.0,256.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100219,Chicken Breast (Raw) (Baked),protein,poultry,108.3,21.8,0.0,2.6,0.0,0.5,11.0,0.3,0.1,0.9,74.0,256.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100220,Chicken Breast (Raw) (Steamed),protein,poultry,102.6,20.7,0.0,2.4,0.0,0.5,11.0,0.3,0.1,0.9,74.0,256.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100221,Chicken Breast (Raw) (Boiled),protein,poultry,100.3,20.2,0.0,2.4,0.0,0.5,11.0,0.3,0.1,0.9,74.0,256.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100222,Chicken Breast (Raw) (Roasted),protein,poultry,110.6,22.3,0.0,2.6,0.0,0.5,11.0,0.3,0.1,0.9,74.0,256.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100223,Chicken Breast (Raw) (Sauteed),protein,poultry,110.6,22.3,0.0,7.6,0.0,0.5,11.0,0.3,0.1,0.9,74.0,256.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100224,Chicken Breast (Raw) (Stir-fried),protein,poultry,109.4,22.1,0.0,10.6,0.0,0.5,11.0,0.3,0.1,0.9,74.0,256.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100225,Chicken Breast (Raw) (150g serving),protein,poultry,171.0,34.5,0.0,4.05,0.0,0.75,16.5,0.45,0.15,1.35,111.0,384.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100226,Chicken Breast (Raw) (200g serving),protein,poultry,228.0,46.0,0.0,5.4,0.0,1.0,22.0,0.6,0.2,1.8,148.0,512.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100227,Chicken Breast (Raw) (75g serving),protein,poultry,85.5,17.25,0.0,2.03,0.0,0.38,8.25,0.22,0.08,0.68,55.5,192.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100228,Chicken Breast (Raw) (50g serving),protein,poultry,57.0,11.5,0.0,1.35,0.0,0.25,5.5,0.15,0.05,0.45,37.0,128.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100229,Chicken Thigh (Raw),protein,poultry,142.0,18.9,0.0,7.3,0.0,0.9,11.0,0.3,0.1,1.6,84.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100230,Chicken Thigh (Raw) (Grilled),protein,poultry,134.9,18.0,0.0,6.9,0.0,0.9,11.0,0.3,0.1,1.6,84.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100231,Chicken Thigh (Raw) (Baked),protein,poultry,134.9,18.0,0.0,6.9,0.0,0.9,11.0,0.3,0.1,1.6,84.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100232,Chicken Thigh (Raw) (Steamed),protein,poultry,127.8,17.0,0.0,6.6,0.0,0.9,11.0,0.3,0.1,1.6,84.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100233,Chicken Thigh (Raw) (Boiled),protein,poultry,125.0,16.6,0.0,6.4,0.0,0.9,11.0,0.3,0.1,1.6,84.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100234,Chicken Thigh (Raw) (Roasted),protein,poultry,137.7,18.3,0.0,7.1,0.0,0.9,11.0,0.3,0.1,1.6,84.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100235,Chicken Thigh (Raw) (Sauteed),protein,poultry,137.7,18.3,0.0,12.1,0.0,0.9,11.0,0.3,0.1,1.6,84.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100236,Chicken Thigh (Raw) (Stir-fried),protein,poultry,136.3,18.1,0.0,15.0,0.0,0.9,11.0,0.3,0.1,1.6,84.0,220.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100237,Chicken Thigh (Raw) (150g serving),protein,poultry,213.0,28.35,0.0,10.95,0.0,1.35,16.5,0.45,0.15,2.4,126.0,330.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100238,Chicken Thigh (Raw) (200g serving),protein,poultry,284.0,37.8,0.0,14.6,0.0,1.8,22.0,0.6,0.2,3.2,168.0,440.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100239,Chicken Thigh (Raw) (75g serving),protein,poultry,106.5,14.17,0.0,5.47,0.0,0.68,8.25,0.22,0.08,1.2,63.0,165.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100240,Chicken Thigh (Raw) (50g serving),protein,poultry,71.0,9.45,0.0,3.65,0.0,0.45,5.5,0.15,0.05,0.8,42.0,110.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100241,Turkey Breast (Raw),protein,poultry,135.0,24.0,0.0,4.0,0.0,1.0,12.0,0.3,0.1,1.7,66.0,296.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100242,Turkey Breast (Raw) (Grilled),protein,poultry,128.2,22.8,0.0,3.8,0.0,1.0,12.0,0.3,0.1,1.7,66.0,296.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100243,Turkey Breast (Raw) (Baked),protein,poultry,128.2,22.8,0.0,3.8,0.0,1.0,12.0,0.3,0.1,1.7,66.0,296.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100244,Turkey Breast (Raw) (Steamed),protein,poultry,121.5,21.6,0.0,3.6,0.0,1.0,12.0,0.3,0.1,1.7,66.0,296.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100245,Turkey Breast (Raw) (Boiled),protein,poultry,118.8,21.1,0.0,3.5,0.0,1.0,12.0,0.3,0.1,1.7,66.0,296.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100246,Turkey Breast (Raw) (Roasted),protein,poultry,130.9,23.3,0.0,3.9,0.0,1.0,12.0,0.3,0.1,1.7,66.0,296.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100247,Turkey Breast (Raw) (Sauteed),protein,poultry,130.9,23.3,0.0,8.9,0.0,1.0,12.0,0.3,0.1,1.7,66.0,296.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100248,Turkey Breast (Raw) (Stir-fried),protein,poultry,129.6,23.0,0.0,11.8,0.0,1.0,12.0,0.3,0.1,1.7,66.0,296.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100249,Turkey Breast (Raw) (150g serving),protein,poultry,202.5,36.0,0.0,6.0,0.0,1.5,18.0,0.45,0.15,2.55,99.0,444.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100250,Turkey Breast (Raw) (200g serving),protein,poultry,270.0,48.0,0.0,8.0,0.0,2.0,24.0,0.6,0.2,3.4,132.0,592.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100251,Turkey Breast (Raw) (75g serving),protein,poultry,101.25,18.0,0.0,3.0,0.0,0.75,9.0,0.22,0.08,1.27,49.5,222.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100252,Turkey Breast (Raw) (50g serving),protein,poultry,67.5,12.0,0.0,2.0,0.0,0.5,6.0,0.15,0.05,0.85,33.0,148.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100253,Ground Turkey,protein,poultry,149.0,19.1,0.0,8.3,0.0,1.3,11.0,0.3,0.1,2.1,87.0,238.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100254,Ground Turkey (Grilled),protein,poultry,141.5,18.1,0.0,7.9,0.0,1.3,11.0,0.3,0.1,2.1,87.0,238.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100255,Ground Turkey (Baked),protein,poultry,141.5,18.1,0.0,7.9,0.0,1.3,11.0,0.3,0.1,2.1,87.0,238.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100256,Ground Turkey (Steamed),protein,poultry,134.1,17.2,0.0,7.5,0.0,1.3,11.0,0.3,0.1,2.1,87.0,238.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100257,Ground Turkey (Boiled),protein,poultry,131.1,16.8,0.0,7.3,0.0,1.3,11.0,0.3,0.1,2.1,87.0,238.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100258,Ground Turkey (Roasted),protein,poultry,144.5,18.5,0.0,8.1,0.0,1.3,11.0,0.3,0.1,2.1,87.0,238.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100259,Ground Turkey (Sauteed),protein,poultry,144.5,18.5,0.0,13.1,0.0,1.3,11.0,0.3,0.1,2.1,87.0,238.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100260,Ground Turkey (Stir-fried),protein,poultry,143.0,18.3,0.0,16.0,0.0,1.3,11.0,0.3,0.1,2.1,87.0,238.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100261,Ground Turkey (150g serving),protein,poultry,223.5,28.65,0.0,12.45,0.0,1.95,16.5,0.45,0.15,3.15,130.5,357.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100262,Ground Turkey (200g serving),protein,poultry,298.0,38.2,0.0,16.6,0.0,2.6,22.0,0.6,0.2,4.2,174.0,476.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100263,Ground Turkey (75g serving),protein,poultry,111.75,14.33,0.0,6.23,0.0,0.98,8.25,0.22,0.08,1.58,65.25,178.5,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100264,Ground Turkey (50g serving),protein,poultry,74.5,9.55,0.0,4.15,0.0,0.65,5.5,0.15,0.05,1.05,43.5,119.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100265,"Beef (Lean, Raw)",protein,beef,143.0,21.8,0.0,5.6,0.0,2.7,18.0,2.6,0.5,4.8,62.0,314.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100266,"Beef (Lean, Raw) (Grilled)",protein,beef,135.8,20.7,0.0,5.3,0.0,2.7,18.0,2.6,0.5,4.8,62.0,314.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100267,"Beef (Lean, Raw) (Baked)",protein,beef,135.8,20.7,0.0,5.3,0.0,2.7,18.0,2.6,0.5,4.8,62.0,314.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100268,"Beef (Lean, Raw) (Steamed)",protein,beef,128.7,19.6,0.0,5.0,0.0,2.7,18.0,2.6,0.5,4.8,62.0,314.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100269,"Beef (Lean, Raw) (Boiled)",protein,beef,125.8,19.2,0.0,4.9,0.0,2.7,18.0,2.6,0.5,4.8,62.0,314.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100270,"Beef (Lean, Raw) (Roasted)",protein,beef,138.7,21.1,0.0,5.4,0.0,2.7,18.0,2.6,0.5,4.8,62.0,314.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100271,"Beef (Lean, Raw) (Sauteed)",protein,beef,138.7,21.1,0.0,10.4,0.0,2.7,18.0,2.6,0.5,4.8,62.0,314.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100272,"Beef (Lean, Raw) (Stir-fried)",protein,beef,137.3,20.9,0.0,13.4,0.0,2.7,18.0,2.6,0.5,4.8,62.0,314.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100273,"Beef (Lean, Raw) (150g serving)",protein,beef,214.5,32.7,0.0,8.4,0.0,4.05,27.0,3.9,0.75,7.2,93.0,471.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100274,"Beef (Lean, Raw) (200g serving)",protein,beef,286.0,43.6,0.0,11.2,0.0,5.4,36.0,5.2,1.0,9.6,124.0,628.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100275,"Beef (Lean, Raw) (75g serving)",protein,beef,107.25,16.35,0.0,4.2,0.0,2.03,13.5,1.95,0.38,3.6,46.5,235.5,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100276,"Beef (Lean, Raw) (50g serving)",protein,beef,71.5,10.9,0.0,2.8,0.0,1.35,9.0,1.3,0.25,2.4,31.0,157.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100277,Ground Beef (93% Lean),protein,beef,152.0,21.3,0.0,7.1,0.0,2.0,17.0,2.4,0.2,4.3,72.0,305.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100278,Ground Beef (93% Lean) (Grilled),protein,beef,144.4,20.2,0.0,6.7,0.0,2.0,17.0,2.4,0.2,4.3,72.0,305.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100279,Ground Beef (93% Lean) (Baked),protein,beef,144.4,20.2,0.0,6.7,0.0,2.0,17.0,2.4,0.2,4.3,72.0,305.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100280,Ground Beef (93% Lean) (Steamed),protein,beef,136.8,19.2,0.0,6.4,0.0,2.0,17.0,2.4,0.2,4.3,72.0,305.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100281,Ground Beef (93% Lean) (Boiled),protein,beef,133.8,18.7,0.0,6.2,0.0,2.0,17.0,2.4,0.2,4.3,72.0,305.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100282,Ground Beef (93% Lean) (Roasted),protein,beef,147.4,20.7,0.0,6.9,0.0,2.0,17.0,2.4,0.2,4.3,72.0,305.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100283,Ground Beef (93% Lean) (Sauteed),protein,beef,147.4,20.7,0.0,11.9,0.0,2.0,17.0,2.4,0.2,4.3,72.0,305.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100284,Ground Beef (93% Lean) (Stir-fried),protein,beef,145.9,20.4,0.0,14.8,0.0,2.0,17.0,2.4,0.2,4.3,72.0,305.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100285,Ground Beef (93% Lean) (150g serving),protein,beef,228.0,31.95,0.0,10.65,0.0,3.0,25.5,3.6,0.3,6.45,108.0,457.5,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100286,Ground Beef (93% Lean) (200g serving),protein,beef,304.0,42.6,0.0,14.2,0.0,4.0,34.0,4.8,0.4,8.6,144.0,610.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100287,Ground Beef (93% Lean) (75g serving),protein,beef,114.0,15.98,0.0,5.32,0.0,1.5,12.75,1.8,0.15,3.22,54.0,228.75,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100288,Ground Beef (93% Lean) (50g serving),protein,beef,76.0,10.65,0.0,3.55,0.0,1.0,8.5,1.2,0.1,2.15,36.0,152.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100289,Pork Tenderloin,protein,pork,143.0,21.9,0.0,6.0,0.0,1.0,20.0,0.6,0.5,2.2,55.0,415.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100290,Pork Tenderloin (Grilled),protein,pork,135.8,20.8,0.0,5.7,0.0,1.0,20.0,0.6,0.5,2.2,55.0,415.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100291,Pork Tenderloin (Baked),protein,pork,135.8,20.8,0.0,5.7,0.0,1.0,20.0,0.6,0.5,2.2,55.0,415.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100292,Pork Tenderloin (Steamed),protein,pork,128.7,19.7,0.0,5.4,0.0,1.0,20.0,0.6,0.5,2.2,55.0,415.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100293,Pork Tenderloin (Boiled),protein,pork,125.8,19.3,0.0,5.3,0.0,1.0,20.0,0.6,0.5,2.2,55.0,415.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100294,Pork Tenderloin (Roasted),protein,pork,138.7,21.2,0.0,5.8,0.0,1.0,20.0,0.6,0.5,2.2,55.0,415.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100295,Pork Tenderloin (Sauteed),protein,pork,138.7,21.2,0.0,10.8,0.0,1.0,20.0,0.6,0.5,2.2,55.0,415.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
100296,Pork Tenderloin (Stir-fried),protein,pork,137.3,21.0,0.0,13.8,0.0,1.0,20.0,0.6,0.5,2.2,55.0,415.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,safe,1.0,0.0,synthetic
